CustomerID,Country,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Amount,CumulativeAmount
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.95,2.95,31.9
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.1,2.1,34
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,0.85,0.85,34.85
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.65,1.65,36.5
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,9.95,9.95,46.45
17259,"United Kingdom",537374,"2010-12-06 12:55:00",12,0.42,5.04,51.49
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,0.85,0.85,52.34
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,1.25,2.5,54.84
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,2.95,5.9,60.74
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,3.75,3.75,64.49000000000001
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,65.74000000000001
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,3.75,3.75,69.49000000000001
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,2.1,4.2,73.69000000000001
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,2.1,4.2,77.89000000000001
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.45,1.45,79.34000000000002
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.65,1.65,80.99000000000002
17259,"United Kingdom",537374,"2010-12-06 12:55:00",6,0.85,5.1,86.09000000000002
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,87.34000000000002
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.95,2.95,90.29000000000002
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.65,1.65,91.94000000000003
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,93.19000000000003
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,94.44000000000003
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.95,2.95,97.39000000000003
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,1.65,3.3,100.69000000000003
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.1,2.1,102.79000000000002
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.55,2.55,105.34000000000002
17259,"United Kingdom",537374,"2010-12-06 12:55:00",3,1.25,3.75,109.09000000000002
17259,"United Kingdom",537374,"2010-12-06 12:55:00",30,0.42,12.6,121.69000000000001
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,4.95,9.9,131.59
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,5.95,11.9,143.49
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,5.95,5.95,149.44
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,4.95,9.9,159.34
17259,"United Kingdom",537374,"2010-12-06 12:55:00",3,1.65,4.949999999999999,164.29
17259,"United Kingdom",537374,"2010-12-06 12:55:00",3,1.25,3.75,168.04
17259,"United Kingdom",537374,"2010-12-06 12:55:00",3,7.95,23.85,191.89
17259,"United Kingdom",537374,"2010-12-06 12:55:00",8,0.85,6.8,198.69
17259,"United Kingdom",537374,"2010-12-06 12:55:00",24,0.85,20.4,219.09
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,1.25,2.5,221.59
17259,"United Kingdom",537374,"2010-12-06 12:55:00",4,0.65,2.6,224.19
17259,"United Kingdom",537374,"2010-12-06 12:55:00",3,0.85,2.55,226.74
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,227.99
17259,"United Kingdom",537374,"2010-12-06 12:55:00",4,0.65,2.6,230.59
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,2.95,5.9,236.49
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,1.25,2.5,238.99
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,240.24
17259,"United Kingdom",537374,"2010-12-06 12:55:00",3,2.95,8.850000000000001,249.09
17259,"United Kingdom",537374,"2010-12-06 12:55:00",6,2.55,15.299999999999999,264.39
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,9.95,9.95,274.34
17259,"United Kingdom",537374,"2010-12-06 12:55:00",3,2.1,6.300000000000001,280.64
17259,"United Kingdom",537374,"2010-12-06 12:55:00",4,3.75,15,295.64
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,0.85,1.7,297.34
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.95,2.95,300.28999999999996
17259,"United Kingdom",537374,"2010-12-06 12:55:00",3,1.25,3.75,304.03999999999996
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,1.65,3.3,307.34
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.65,1.65,308.98999999999995
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,310.23999999999995
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.1,2.1,312.34
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,1.65,3.3,315.64
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.95,2.95,318.59
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,319.84
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,0.85,0.85,320.69
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,0.85,0.85,321.54
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,3.75,3.75,325.29
17259,"United Kingdom",537374,"2010-12-06 12:55:00",3,0.42,1.26,326.55
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,1.25,2.5,329.05
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,330.3
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.45,1.45,331.75
17259,"United Kingdom",537374,"2010-12-06 12:55:00",5,1.65,8.25,340
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,1.25,2.5,342.5
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.45,1.45,343.95
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.95,2.95,346.9
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.55,2.55,349.45
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,350.7
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.95,2.95,353.65
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.1,2.1,355.75
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,2.1,2.1,357.85
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,2.1,4.2,362.05
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.65,1.65,363.7
17259,"United Kingdom",537374,"2010-12-06 12:55:00",2,3.75,7.5,371.2
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.65,1.65,372.84999999999997
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,374.09999999999997
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,375.34999999999997
17259,"United Kingdom",537374,"2010-12-06 12:55:00",1,1.25,1.25,376.59999999999997
17259,"United Kingdom",537374,"2010-12-06 12:55:00",12,0.42,5.04,381.64
14487,"United Kingdom",C537373,"2010-12-06 12:55:00",-1,12.75,-12.75,-12.75
16722,"United Kingdom",537376,"2010-12-06 12:59:00",24,3.39,81.36,81.36
16722,"United Kingdom",537376,"2010-12-06 12:59:00",12,0.85,10.2,91.56
16722,"United Kingdom",537376,"2010-12-06 12:59:00",24,3.39,81.36,172.92000000000002
16722,"United Kingdom",537376,"2010-12-06 12:59:00",24,3.39,81.36,254.28000000000003
16722,"United Kingdom",537376,"2010-12-06 12:59:00",12,0.85,10.2,264.48
16722,"United Kingdom",537376,"2010-12-06 12:59:00",4,3.75,15,279.48
16722,"United Kingdom",537376,"2010-12-06 12:59:00",4,3.75,15,294.48
16722,"United Kingdom",537376,"2010-12-06 12:59:00",4,3.75,15,309.48
16722,"United Kingdom",537376,"2010-12-06 12:59:00",40,1.85,74,383.48
16722,"United Kingdom",537376,"2010-12-06 12:59:00",12,2.1,25.200000000000003,408.68
16722,"United Kingdom",537376,"2010-12-06 12:59:00",6,2.1,12.600000000000001,421.28000000000003
16722,"United Kingdom",537376,"2010-12-06 12:59:00",12,1.45,17.4,438.68
16722,"United Kingdom",537376,"2010-12-06 12:59:00",25,0.42,10.5,449.18
16722,"United Kingdom",537376,"2010-12-06 12:59:00",25,0.42,10.5,459.68
16722,"United Kingdom",537376,"2010-12-06 12:59:00",25,0.42,10.5,470.18
16722,"United Kingdom",537376,"2010-12-06 12:59:00",25,0.42,10.5,480.68
15882,"United Kingdom",537377,"2010-12-06 13:01:00",12,4.25,51,51
15882,"United Kingdom",537377,"2010-12-06 13:01:00",24,1.69,40.56,91.56
15882,"United Kingdom",537377,"2010-12-06 13:01:00",12,4.25,51,142.56
15882,"United Kingdom",537377,"2010-12-06 13:01:00",12,2.1,25.200000000000003,167.76
15882,"United Kingdom",537377,"2010-12-06 13:01:00",12,0.19,2.2800000000000002,170.04
15882,"United Kingdom",537377,"2010-12-06 13:01:00",12,2.1,25.200000000000003,195.24
15882,"United Kingdom",537377,"2010-12-06 13:01:00",10,2.1,21,216.24
15882,"United Kingdom",537377,"2010-12-06 13:01:00",10,2.1,21,237.24
15882,"United Kingdom",537377,"2010-12-06 13:01:00",1,0.42,0.42,237.66
15882,"United Kingdom",537377,"2010-12-06 13:01:00",1,0.42,0.42,238.07999999999998
15882,"United Kingdom",537377,"2010-12-06 13:01:00",1,0.42,0.42,238.49999999999997
15882,"United Kingdom",537377,"2010-12-06 13:01:00",1,0.42,0.42,238.91999999999996
15882,"United Kingdom",537377,"2010-12-06 13:01:00",4,2.95,11.8,250.71999999999997
15882,"United Kingdom",537377,"2010-12-06 13:01:00",4,4.95,19.8,270.52
14911,EIRE,537378,"2010-12-06 13:06:00",12,2.95,35.400000000000006,2696.43
14911,EIRE,537378,"2010-12-06 13:06:00",12,12.75,153,2849.43
14911,EIRE,537378,"2010-12-06 13:06:00",3,4.95,14.850000000000001,2864.2799999999997
14911,EIRE,537378,"2010-12-06 13:06:00",24,0.65,15.600000000000001,2879.8799999999997
14911,EIRE,537378,"2010-12-06 13:06:00",24,0.65,15.600000000000001,2895.4799999999996
14911,EIRE,537378,"2010-12-06 13:06:00",24,0.65,15.600000000000001,2911.0799999999995
14911,EIRE,537378,"2010-12-06 13:06:00",36,0.85,30.599999999999998,2941.6799999999994
14911,EIRE,537378,"2010-12-06 13:06:00",36,0.85,30.599999999999998,2972.2799999999993
14911,EIRE,537378,"2010-12-06 13:06:00",36,0.85,30.599999999999998,3002.879999999999
14911,EIRE,537378,"2010-12-06 13:06:00",36,0.85,30.599999999999998,3033.479999999999
14911,EIRE,537378,"2010-12-06 13:06:00",36,0.85,30.599999999999998,3064.079999999999
14911,EIRE,537378,"2010-12-06 13:06:00",36,0.85,30.599999999999998,3094.679999999999
14911,EIRE,537378,"2010-12-06 13:06:00",36,0.85,30.599999999999998,3125.279999999999
14911,EIRE,537378,"2010-12-06 13:06:00",20,1.65,33,3158.279999999999
14911,EIRE,537378,"2010-12-06 13:06:00",8,5.95,47.6,3205.8799999999987
14911,EIRE,537378,"2010-12-06 13:06:00",72,0.85,61.199999999999996,3267.0799999999986
14911,EIRE,537378,"2010-12-06 13:06:00",6,6.95,41.7,3308.7799999999984
14911,EIRE,537378,"2010-12-06 13:06:00",6,8.5,51,3359.7799999999984
14911,EIRE,537378,"2010-12-06 13:06:00",12,2.95,35.400000000000006,3395.1799999999985
14911,EIRE,537378,"2010-12-06 13:06:00",1,50,50,3445.1799999999985
15882,"United Kingdom",537380,"2010-12-06 13:12:00",24,2.1,50.400000000000006,320.91999999999996
15882,"United Kingdom",537380,"2010-12-06 13:12:00",24,2.1,50.400000000000006,371.31999999999994
15882,"United Kingdom",C537379,"2010-12-06 13:12:00",-10,2.1,-21,350.31999999999994
16710,"United Kingdom",537382,"2010-12-06 13:13:00",3,3.75,11.25,11.25
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,3.75,3.75,15
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,3.75,3.75,18.75
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,3.75,7.5,26.25
16710,"United Kingdom",537382,"2010-12-06 13:13:00",3,3.75,11.25,37.5
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,3.75,7.5,45
16710,"United Kingdom",537382,"2010-12-06 13:13:00",4,4.65,18.6,63.6
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,4.95,9.9,73.5
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,2.95,5.9,79.4
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,3.95,7.9,87.30000000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,4.95,9.9,97.20000000000002
16710,"United Kingdom",537382,"2010-12-06 13:13:00",4,3.75,15,112.20000000000002
16710,"United Kingdom",537382,"2010-12-06 13:13:00",4,0.42,1.68,113.88000000000002
16710,"United Kingdom",537382,"2010-12-06 13:13:00",6,2.55,15.299999999999999,129.18000000000004
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,2.55,5.1,134.28000000000003
16710,"United Kingdom",537382,"2010-12-06 13:13:00",6,0.42,2.52,136.80000000000004
16710,"United Kingdom",537382,"2010-12-06 13:13:00",4,1.65,6.6,143.40000000000003
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,1.25,2.5,145.90000000000003
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,0.65,1.3,147.20000000000005
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,2.95,5.9,153.10000000000005
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,1.25,2.5,155.60000000000005
16710,"United Kingdom",537382,"2010-12-06 13:13:00",4,2.95,11.8,167.40000000000006
16710,"United Kingdom",537382,"2010-12-06 13:13:00",4,2.95,11.8,179.20000000000007
16710,"United Kingdom",537382,"2010-12-06 13:13:00",7,2.1,14.700000000000001,193.90000000000006
16710,"United Kingdom",537382,"2010-12-06 13:13:00",7,2.1,14.700000000000001,208.60000000000005
16710,"United Kingdom",537382,"2010-12-06 13:13:00",4,2.1,8.4,217.00000000000006
16710,"United Kingdom",537382,"2010-12-06 13:13:00",4,2.1,8.4,225.40000000000006
16710,"United Kingdom",537382,"2010-12-06 13:13:00",4,1.65,6.6,232.00000000000006
16710,"United Kingdom",537382,"2010-12-06 13:13:00",6,2.95,17.700000000000003,249.70000000000005
16710,"United Kingdom",537382,"2010-12-06 13:13:00",4,0.85,3.4,253.10000000000005
16710,"United Kingdom",537382,"2010-12-06 13:13:00",24,0.12,2.88,255.98000000000005
16710,"United Kingdom",537382,"2010-12-06 13:13:00",3,0.85,2.55,258.53000000000003
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,6.75,6.75,265.28000000000003
16710,"United Kingdom",537382,"2010-12-06 13:13:00",3,1.65,4.949999999999999,270.23
16710,"United Kingdom",537382,"2010-12-06 13:13:00",3,1.65,4.949999999999999,275.18
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,0.85,0.85,276.03000000000003
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,0.85,0.85,276.88000000000005
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,0.85,0.85,277.7300000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,0.85,1.7,279.43000000000006
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,0.85,0.85,280.2800000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,6.75,6.75,287.0300000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",3,0.85,2.55,289.5800000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,1.25,1.25,290.8300000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,1.25,1.25,292.0800000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",3,0.85,2.55,294.6300000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,0.85,1.7,296.3300000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,1.25,1.25,297.5800000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",3,0.65,1.9500000000000002,299.5300000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,0.85,1.7,301.2300000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,0.85,1.7,302.93000000000006
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,1.25,1.25,304.18000000000006
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,0.42,0.84,305.02000000000004
16710,"United Kingdom",537382,"2010-12-06 13:13:00",6,0.85,5.1,310.12000000000006
16710,"United Kingdom",537382,"2010-12-06 13:13:00",2,0.65,1.3,311.4200000000001
16710,"United Kingdom",537382,"2010-12-06 13:13:00",1,1.65,1.65,313.07000000000005
16710,"United Kingdom",537382,"2010-12-06 13:13:00",12,1.25,15,328.07000000000005
16710,"United Kingdom",537382,"2010-12-06 13:13:00",6,2.95,17.700000000000003,345.77000000000004
16710,"United Kingdom",537382,"2010-12-06 13:13:00",6,4.95,29.700000000000003,375.47
14667,"United Kingdom",537381,"2010-12-06 13:13:00",10,2.1,21,21
14667,"United Kingdom",537381,"2010-12-06 13:13:00",24,2.1,50.400000000000006,71.4
14667,"United Kingdom",537381,"2010-12-06 13:13:00",20,2.1,42,113.4
14667,"United Kingdom",537381,"2010-12-06 13:13:00",24,2.1,50.400000000000006,163.8
14667,"United Kingdom",537381,"2010-12-06 13:13:00",17,0.85,14.45,178.25
14667,"United Kingdom",537381,"2010-12-06 13:13:00",19,0.85,16.15,194.4
14667,"United Kingdom",537381,"2010-12-06 13:13:00",3,2.95,8.850000000000001,203.25
14667,"United Kingdom",537381,"2010-12-06 13:13:00",24,0.42,10.08,213.33
14667,"United Kingdom",537381,"2010-12-06 13:13:00",48,0.42,20.16,233.49
14667,"United Kingdom",537381,"2010-12-06 13:13:00",1,14.95,14.95,248.44
14667,"United Kingdom",537381,"2010-12-06 13:13:00",3,4.95,14.850000000000001,263.29
14667,"United Kingdom",537381,"2010-12-06 13:13:00",3,4.95,14.850000000000001,278.14000000000004
14667,"United Kingdom",537381,"2010-12-06 13:13:00",6,3.75,22.5,300.64000000000004
14667,"United Kingdom",537381,"2010-12-06 13:13:00",42,0.85,35.699999999999996,336.34000000000003
14667,"United Kingdom",537381,"2010-12-06 13:13:00",48,0.85,40.8,377.14000000000004
14667,"United Kingdom",537381,"2010-12-06 13:13:00",36,0.42,15.12,392.26000000000005
14667,"United Kingdom",537381,"2010-12-06 13:13:00",8,2.95,23.6,415.86000000000007
14667,"United Kingdom",537381,"2010-12-06 13:13:00",6,2.95,17.700000000000003,433.56000000000006
14667,"United Kingdom",537381,"2010-12-06 13:13:00",6,2.1,12.600000000000001,446.1600000000001
14667,"United Kingdom",537381,"2010-12-06 13:13:00",6,0.85,5.1,451.2600000000001
14667,"United Kingdom",537381,"2010-12-06 13:13:00",3,9.95,29.849999999999998,481.1100000000001
14667,"United Kingdom",537381,"2010-12-06 13:13:00",6,1.65,9.899999999999999,491.0100000000001
14667,"United Kingdom",537381,"2010-12-06 13:13:00",6,1.95,11.7,502.7100000000001
14667,"United Kingdom",537381,"2010-12-06 13:13:00",3,2.95,8.850000000000001,511.5600000000001
16550,"United Kingdom",C537383,"2010-12-06 13:17:00",-1,3.95,-3.95,-3.95
16550,"United Kingdom",C537383,"2010-12-06 13:17:00",-1,0.85,-0.85,-4.8
16550,"United Kingdom",C537383,"2010-12-06 13:17:00",-1,4.25,-4.25,-9.05
15984,"United Kingdom",537384,"2010-12-06 13:21:00",10,2.1,21,21
15984,"United Kingdom",537384,"2010-12-06 13:21:00",20,2.1,42,63
15984,"United Kingdom",537384,"2010-12-06 13:21:00",10,2.1,21,84
15984,"United Kingdom",537384,"2010-12-06 13:21:00",10,2.1,21,105
15984,"United Kingdom",537384,"2010-12-06 13:21:00",6,2.95,17.700000000000003,122.7
14487,"United Kingdom",537385,"2010-12-06 13:22:00",4,12.75,51,38.25
14487,"United Kingdom",537385,"2010-12-06 13:22:00",1,1.25,1.25,39.5
14487,"United Kingdom",537385,"2010-12-06 13:22:00",2,2.1,4.2,43.7
14487,"United Kingdom",537385,"2010-12-06 13:22:00",2,2.1,4.2,47.900000000000006
14487,"United Kingdom",537385,"2010-12-06 13:22:00",2,2.1,4.2,52.10000000000001
14487,"United Kingdom",537385,"2010-12-06 13:22:00",1,1.25,1.25,53.35000000000001
14487,"United Kingdom",537385,"2010-12-06 13:22:00",1,2.1,2.1,55.45000000000001
14487,"United Kingdom",537385,"2010-12-06 13:22:00",8,1.65,13.2,68.65
14487,"United Kingdom",537385,"2010-12-06 13:22:00",6,2.95,17.700000000000003,86.35000000000001
14487,"United Kingdom",537385,"2010-12-06 13:22:00",6,2.95,17.700000000000003,104.05000000000001
14487,"United Kingdom",537385,"2010-12-06 13:22:00",1,4.95,4.95,109.00000000000001
14487,"United Kingdom",537385,"2010-12-06 13:22:00",1,1.65,1.65,110.65000000000002
14487,"United Kingdom",537385,"2010-12-06 13:22:00",2,0.85,1.7,112.35000000000002
14911,EIRE,537386,"2010-12-06 13:32:00",3,6.95,20.85,3466.0299999999984
13468,"United Kingdom",537387,"2010-12-06 13:34:00",2,7.95,15.9,375.95000000000005
13468,"United Kingdom",537387,"2010-12-06 13:34:00",2,4.25,8.5,384.45000000000005
13468,"United Kingdom",537387,"2010-12-06 13:34:00",12,2.1,25.200000000000003,409.65000000000003
13468,"United Kingdom",537387,"2010-12-06 13:34:00",3,6.45,19.35,429.00000000000006
13468,"United Kingdom",537387,"2010-12-06 13:34:00",4,3.95,15.8,444.80000000000007
13468,"United Kingdom",537387,"2010-12-06 13:34:00",12,1.69,20.28,465.08000000000004
13468,"United Kingdom",537387,"2010-12-06 13:34:00",12,1.65,19.799999999999997,484.88000000000005
13468,"United Kingdom",537387,"2010-12-06 13:34:00",4,3.75,15,499.88000000000005
13468,"United Kingdom",537387,"2010-12-06 13:34:00",2,7.95,15.9,515.7800000000001
13468,"United Kingdom",537387,"2010-12-06 13:34:00",4,4.95,19.8,535.58
13468,"United Kingdom",537387,"2010-12-06 13:34:00",2,6.75,13.5,549.08
13468,"United Kingdom",537387,"2010-12-06 13:34:00",12,0.85,10.2,559.2800000000001
13468,"United Kingdom",537387,"2010-12-06 13:34:00",1,12.75,12.75,572.0300000000001
13468,"United Kingdom",537387,"2010-12-06 13:34:00",12,0.85,10.2,582.2300000000001
17682,"United Kingdom",537388,"2010-12-06 13:35:00",12,2.95,35.400000000000006,35.400000000000006
17682,"United Kingdom",537388,"2010-12-06 13:35:00",12,1.25,15,50.400000000000006
17682,"United Kingdom",537388,"2010-12-06 13:35:00",12,3.25,39,89.4
17682,"United Kingdom",537388,"2010-12-06 13:35:00",6,2.95,17.700000000000003,107.10000000000001
17682,"United Kingdom",537388,"2010-12-06 13:35:00",12,0.85,10.2,117.30000000000001
17682,"United Kingdom",537388,"2010-12-06 13:35:00",4,3.75,15,132.3
17682,"United Kingdom",537388,"2010-12-06 13:35:00",20,1.65,33,165.3
17682,"United Kingdom",537388,"2010-12-06 13:35:00",10,1.65,16.5,181.8
17682,"United Kingdom",537388,"2010-12-06 13:35:00",20,1.65,33,214.8
17682,"United Kingdom",537388,"2010-12-06 13:35:00",10,1.65,16.5,231.3
17682,"United Kingdom",537388,"2010-12-06 13:35:00",10,1.65,16.5,247.8
17682,"United Kingdom",537388,"2010-12-06 13:35:00",10,1.65,16.5,264.3
17682,"United Kingdom",537388,"2010-12-06 13:35:00",20,1.65,33,297.3
17682,"United Kingdom",537388,"2010-12-06 13:35:00",12,1.65,19.799999999999997,317.1
17682,"United Kingdom",537388,"2010-12-06 13:35:00",6,2.95,17.700000000000003,334.8
17682,"United Kingdom",537388,"2010-12-06 13:35:00",10,1.65,16.5,351.3
17682,"United Kingdom",537388,"2010-12-06 13:35:00",12,2.1,25.200000000000003,376.5
17682,"United Kingdom",537388,"2010-12-06 13:35:00",12,1.25,15,391.5
17757,"United Kingdom",537389,"2010-12-06 13:41:00",1,5.95,5.95,149.39999999999998
17757,"United Kingdom",537389,"2010-12-06 13:41:00",3,2.1,6.300000000000001,155.7
17757,"United Kingdom",537389,"2010-12-06 13:41:00",5,2.1,10.5,166.2
17757,"United Kingdom",537389,"2010-12-06 13:41:00",6,2.1,12.600000000000001,178.79999999999998
17757,"United Kingdom",537389,"2010-12-06 13:41:00",10,2.95,29.5,208.29999999999998
17757,"United Kingdom",537389,"2010-12-06 13:41:00",1,6.95,6.95,215.24999999999997
17757,"United Kingdom",537389,"2010-12-06 13:41:00",1,1.25,1.25,216.49999999999997
17757,"United Kingdom",537389,"2010-12-06 13:41:00",1,1.25,1.25,217.74999999999997
17757,"United Kingdom",537389,"2010-12-06 13:41:00",2,1.65,3.3,221.04999999999998
17757,"United Kingdom",537389,"2010-12-06 13:41:00",2,1.95,3.9,224.95
17757,"United Kingdom",537389,"2010-12-06 13:41:00",2,1.95,3.9,228.85
17757,"United Kingdom",537389,"2010-12-06 13:41:00",1,1.25,1.25,230.1
17757,"United Kingdom",537389,"2010-12-06 13:41:00",1,4.25,4.25,234.35
17757,"United Kingdom",537389,"2010-12-06 13:41:00",3,1.65,4.949999999999999,239.29999999999998
17757,"United Kingdom",537389,"2010-12-06 13:41:00",10,0.85,8.5,247.79999999999998
17757,"United Kingdom",537389,"2010-12-06 13:41:00",1,5.95,5.95,253.74999999999997
17757,"United Kingdom",537389,"2010-12-06 13:41:00",4,2.1,8.4,262.15
17757,"United Kingdom",537389,"2010-12-06 13:41:00",2,3.25,6.5,268.65
17757,"United Kingdom",537389,"2010-12-06 13:41:00",4,5.95,23.8,292.45
16658,"United Kingdom",537390,"2010-12-06 13:47:00",12,0.42,5.04,5.04
16658,"United Kingdom",537390,"2010-12-06 13:47:00",1,0.85,0.85,5.89
16658,"United Kingdom",537390,"2010-12-06 13:47:00",1,2.55,2.55,8.44
16658,"United Kingdom",537390,"2010-12-06 13:47:00",1,1.25,1.25,9.69
16658,"United Kingdom",537390,"2010-12-06 13:47:00",6,1.25,7.5,17.189999999999998
16658,"United Kingdom",537390,"2010-12-06 13:47:00",1,4.95,4.95,22.139999999999997
16658,"United Kingdom",537390,"2010-12-06 13:47:00",14,4.95,69.3,91.44
16658,"United Kingdom",537390,"2010-12-06 13:47:00",4,7.95,31.8,123.24
16550,"United Kingdom",537391,"2010-12-06 13:53:00",3,12.75,38.25,29.2
16550,"United Kingdom",537391,"2010-12-06 13:53:00",2,8.5,17,46.2
16550,"United Kingdom",537391,"2010-12-06 13:53:00",2,8.5,17,63.2
16550,"United Kingdom",537391,"2010-12-06 13:53:00",2,8.5,17,80.2
16550,"United Kingdom",537391,"2010-12-06 13:53:00",8,2.95,23.6,103.80000000000001
16550,"United Kingdom",537391,"2010-12-06 13:53:00",6,1.45,8.7,112.50000000000001
16550,"United Kingdom",537391,"2010-12-06 13:53:00",5,2.1,10.5,123.00000000000001
16550,"United Kingdom",537391,"2010-12-06 13:53:00",4,2.95,11.8,134.8
16550,"United Kingdom",537391,"2010-12-06 13:53:00",4,2.95,11.8,146.60000000000002
16550,"United Kingdom",537391,"2010-12-06 13:53:00",4,2.95,11.8,158.40000000000003
16550,"United Kingdom",537391,"2010-12-06 13:53:00",9,1.25,11.25,169.65000000000003
16550,"United Kingdom",537391,"2010-12-06 13:53:00",8,0.55,4.4,174.05000000000004
16550,"United Kingdom",537391,"2010-12-06 13:53:00",4,2.95,11.8,185.85000000000005
